1.0	0.08784	0.046456000000000004	0.0
0.7050557900277002	0.087802861875878	0.04634884355916564	1.0
0.7050557900277002	0.08780090654363691	0.046252049661696826	2.0
0.6975976436566742	0.08782328931956272	0.04614675976729284	3.0
0.6903856142613178	0.08787425169993085	0.04607700288198514	4.0
0.6830975799442628	0.08796125746638907	0.04600394722534051	5.0
0.6759033344873921	0.08801845557480743	0.04594865691055457	6.0
0.6683377820960763	0.08808384751007664	0.04592615683463805	7.0
0.6608225330084858	0.08815354487390427	0.045943313314165075	8.0
0.6537272666280812	0.08818914580405277	0.04597220939354662	9.0
0.6464390466902425	0.0882626982039179	0.04602744503655039	10.0
0.639039393021478	0.0882626982039179	0.04602744503655039	11.0
0.639039393021478	0.08829120256220979	0.04608850117535516	12.0
0.6320610679320513	0.08831225414583321	0.04616855807860009	13.0
0.624472064037881	0.0882779213341096	0.04627028662100162	14.0
0.6164615281394834	0.08828914858480041	0.04639221719060541	15.0
0.6096414086981887	0.08831555022461778	0.04651983656481633	16.0
0.6040786823368902	0.08827169451924631	0.046639825698640607	17.0
0.5996482682031987	0.08844612135388348	0.04688319349837439	18.0
0.6044347145010244	0.0885815882927783	0.04712523110549373	19.0
0.6088639753442904	0.08866757612337509	0.04724817765551186	20.0
0.6114835132152711	0.08866757612337509	0.04724817765551186	21.0
0.6114835132152711	0.08869611869355122	0.04738000665533415	22.0
0.6156049045963018	0.08886609464838724	0.04743381329788708	23.0
0.6200164718816323	0.08913234535570796	0.04749619003120784	24.0
0.6242717574727752	0.0891967043279844	0.04740278210788121	25.0
0.6270706437781977	0.08919876295104205	0.04723616791655333	26.0
0.630068366531065	0.08915380212235512	0.04710522846382937	27.0
0.6329088587208092	0.08920194923949676	0.04692266325589386	28.0
0.6370485529398193	0.08916134277586003	0.046744051207331286	29.0
0.6413808604328094	0.08907952416509334	0.04656774381693464	30.0
0.6462579723015113	0.08907952416509334	0.04656774381693464	31.0
0.6462579723015113	0.08887937247778897	0.04640928633425065	32.0
0.6513187575384268	0.08857034517148425	0.04626093996632094	33.0
0.6561793849113694	0.08833186787678862	0.04614798633235032	34.0
0.6606793363696748	0.08828480253910413	0.0460612684913652	35.0
0.6656138749255756	0.0883199999242088	0.045982268424845305	36.0
0.6709937501268236	0.08834481993072218	0.0459291387671872	37.0
0.6771503976946246	0.08836908211281319	0.04571077498643737	38.0
0.6777381991327954	0.08839985300158025	0.045475821678665776	39.0
0.6780657007606227	0.08855709203718573	0.045288333107403364	40.0
0.679017307643957	0.08855709203718573	0.045288333107403364	41.0
0.679017307643957	0.08845115796441336	0.04515285674336513	42.0
0.6803799054519749	0.08817829253726071	0.04501211361878783	43.0
0.6802024411679214	0.08799317100668032	0.04497886966378493	44.0
0.6783079188844834	0.08785707301857724	0.045090394585691675	45.0
0.677025277105015	0.08788409577273484	0.04496027179314327	46.0
0.6706890631222848	0.08782747548993598	0.04487063628148832	47.0
0.6665168892536943	0.08757067330608442	0.04486182279541222	48.0
0.6634118061815575	0.0872229865679314	0.04488582474866575	49.0
0.6610196764765047	0.08694440933801047	0.04492384556457984	50.0
0.6589075956546209	0.08694440933801047	0.04492384556457984	51.0
0.6589075956546209	0.08709220148797125	0.04493469985403505	52.0
0.6562012936036773	0.0871753800004882	0.04497782719585037	53.0
0.6538423948977705	0.08643048894822375	0.04494653007514545	54.0
0.6480852066537468	0.08568786845933944	0.04484672109883277	55.0
0.6415267490861544	0.08494676936487658	0.044935163254517976	56.0
0.6411116220119103	0.08419498401091216	0.0449557288040943	57.0
0.6415366043921166	0.08341320208976023	0.044808329656868984	58.0
0.637983575306407	0.0827453078170569	0.04451896963655345	59.0
0.6301459620250784	0.08224552094563999	0.044198451674760324	60.0
0.622596606514744	0.08224552094563999	0.044198451674760324	61.0
0.622596606514744	0.08187372039197606	0.04387429578035254	62.0
0.6150593581470236	0.0814845119395448	0.04353031311687367	63.0
0.6073748667725899	0.08124603090142125	0.0432104143608761	64.0
0.599393175276005	0.08108243084370609	0.04286418859484252	65.0
0.5913054418824547	0.08125274630575079	0.04258995129184447	66.0
0.5857887598564451	0.08138889811700022	0.04232850623230112	67.0
0.5800945181333976	0.08159031180665416	0.04216742036402531	68.0
0.5749160437020701	0.08180308629424521	0.0419996397014558	69.0
0.5706977066654757	0.08209474538010339	0.04186062154765324	70.0
0.5706534590375565	0.08209474538010339	0.04186062154765324	71.0
0.5706534590375565	0.08189985938509756	0.041572543971192664	72.0
0.5662830608136015	0.0817869243020724	0.04137296637550217	73.0
0.5623275829600282	0.08176033793301746	0.04122796703834724	74.0
0.5594711203485792	0.081935360625729	0.0410734404367593	75.0
0.5581003787961757	0.08197827251704891	0.04095939920136689	76.0
0.5551593245674676	0.08187037659608881	0.04088054408947647	77.0
0.553175761798524	0.0815899794151805	0.040829604655428814	78.0
0.5514443986765833	0.08147685800089019	0.04086262925677102	79.0
0.5520462318218695	0.08140167799640331	0.0409116699074272	80.0
0.5530388060718515	0.08140167799640331	0.0409116699074272	81.0
0.5530388060718515	0.08119932281455351	0.040682890711684995	82.0
0.5477454304117955	0.08108165039607164	0.04043236535445673	83.0
0.5439554446290509	0.08075196515382568	0.04017732359080306	84.0
0.540218993518404	0.08039739853803723	0.039820617968432157	85.0
0.5370326803593557	0.08004767560752661	0.03948096678793286	86.0
